,id_usuario,resgate,Ultima_compra,ultimas_compras,numero_ultimas_compras_x,data_impacto,IPT_x,ipt_campanha_x,delta,ipt_impacto_x,delta_resgate_x,IPT_y,ipt_impacto_y,delta_resgate_y,ipt_campanha_y,numero_ultimas_compras_y,delta_ipt,result_rel
3232,9036919,2019-05-27T17:29:56.000-03:00,2019-05-09T22:18:07.000-03:00,"07/04/2019,08/05/2019,30/04/2019,09/04/2019,09/05/2019,01/05/2019,14/04/2019,04/05/2019,20/04/2019,05/05/2019,21/04/2019,07/05/2019,22/04/2019",13,2019-05-27 00:00:00-03:00,2.6666666666666665,17,14.333333333333334,17,0,2.6666666666666665,17,0,17,13,6.375000000000001,6.375
3233,9036919,2019-05-27T21:24:01.000-03:00,2019-05-09T22:18:07.000-03:00,"07/04/2019,08/05/2019,30/04/2019,09/04/2019,09/05/2019,01/05/2019,14/04/2019,04/05/2019,20/04/2019,05/05/2019,21/04/2019,07/05/2019,22/04/2019",13,2019-05-27 00:00:00-03:00,2.6666666666666665,17,14.333333333333334,17,0,2.6666666666666665,17,0,17,13,6.375000000000001,6.375
3234,9036919,2019-05-27T21:24:01.000-03:00,2019-05-09T22:18:07.000-03:00,"07/04/2019,08/05/2019,30/04/2019,09/04/2019,09/05/2019,01/05/2019,14/04/2019,04/05/2019,20/04/2019,05/05/2019,21/04/2019,07/05/2019,22/04/2019",13,2019-05-27 00:00:00-03:00,2.6666666666666665,17,14.333333333333334,17,0,2.6666666666666665,17,0,17,13,6.375000000000001,6.375
3235,1957967,2019-05-30T14:26:05.000-03:00,2019-05-09T14:25:01.000-03:00,"11/04/2019,25/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,14.0,21,7.0,17,3,14.0,17,3,21,3,1.2142857142857142,1.5
3236,5628849,2019-05-30T16:19:08.000-03:00,2019-05-09T15:54:22.000-03:00,"04/04/2019,25/04/2019,02/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.666666666666666,21,9.333333333333334,17,3,11.666666666666666,17,3,21,4,1.4571428571428573,1.8
3237,3866177,2019-05-27T23:36:07.000-03:00,2019-05-09T00:26:28.000-03:00,"05/04/2019,16/04/2019,07/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.333333333333334,18,6.666666666666666,17,0,11.333333333333334,17,0,18,4,1.5,1.588235294117647
3238,2737164,2019-05-27T15:51:16.000-03:00,2019-05-09T15:52:19.000-03:00,"03/04/2019,30/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,18.0,17,-1.0,17,0,18.0,17,0,17,3,0.9444444444444444,0.9444444444444444
3239,7871618,2019-05-27T16:06:56.000-03:00,2019-05-09T16:03:31.000-03:00,"01/04/2019,09/05/2019,06/04/2019,11/04/2019,16/04/2019,22/04/2019,06/05/2019",7,2019-05-27 00:00:00-03:00,6.333333333333333,18,11.666666666666668,17,0,6.333333333333333,17,0,18,7,2.68421052631579,2.8421052631578947
3240,9390146,2019-05-27T16:57:17.000-03:00,2019-05-09T15:28:19.000-03:00,"07/05/2019,08/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,1.0,18,17.0,17,0,1.0,17,0,18,3,17.0,18.0
3241,8851800,2019-05-29T15:53:59.000-03:00,2019-05-09T15:49:12.000-03:00,"18/04/2019,03/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,10.5,20,9.5,17,2,10.5,17,2,20,3,1.619047619047619,1.9047619047619047
3242,7232829,2019-05-30T18:05:19.000-03:00,2019-05-09T18:30:50.000-03:00,"02/04/2019,11/04/2019,02/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,12.333333333333334,20,7.666666666666666,17,3,12.333333333333334,17,3,20,4,1.3783783783783783,1.6216216216216215
3243,8489769,2019-05-28T18:44:20.000-03:00,2019-05-09T21:49:53.000-03:00,"02/04/2019,03/05/2019,09/04/2019,06/05/2019,14/04/2019,07/05/2019,17/04/2019,09/05/2019,25/04/2019,02/05/2019",10,2019-05-27 00:00:00-03:00,4.111111111111111,18,13.88888888888889,17,1,4.111111111111111,17,1,18,10,4.135135135135135,4.378378378378379
3244,5868312,2019-05-30T01:52:39.000-03:00,2019-05-09T01:43:59.000-03:00,"09/04/2019,29/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,15.0,21,6.0,17,3,15.0,17,3,21,3,1.1333333333333333,1.4
3245,3084901,2019-05-28T15:29:27.000-03:00,2019-05-09T15:04:08.000-03:00,"02/04/2019,04/04/2019,05/04/2019,10/04/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,9.25,19,9.75,17,1,9.25,17,1,19,5,1.8378378378378377,2.054054054054054
3246,1495867,2019-05-27T16:23:22.000-03:00,2019-05-09T16:30:05.000-03:00,"29/03/2019,02/04/2019,10/04/2019,24/04/2019,29/04/2019,09/05/2019",6,2019-05-27 00:00:00-03:00,8.2,17,8.8,17,0,8.2,17,0,17,6,2.073170731707317,2.073170731707317
3247,7039030,2019-05-28T15:30:21.000-03:00,2019-05-09T15:30:32.000-03:00,"29/03/2019,09/04/2019,24/04/2019,06/05/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,10.25,18,7.75,17,1,10.25,17,1,18,5,1.6585365853658538,1.7560975609756098
3248,3969413,2019-05-27T20:45:45.000-03:00,2019-05-09T15:49:48.000-03:00,"02/04/2019,11/04/2019,16/04/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,12.333333333333334,18,5.666666666666666,17,0,12.333333333333334,17,0,18,4,1.3783783783783783,1.4594594594594594
3249,4658238,2019-05-29T15:40:02.000-03:00,2019-05-09T15:36:03.000-03:00,"08/04/2019,29/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,15.5,20,4.5,17,2,15.5,17,2,20,3,1.096774193548387,1.2903225806451613
3250,5275510,2019-05-29T16:07:58.000-03:00,2019-05-09T17:00:03.000-03:00,"03/04/2019,09/04/2019,15/04/2019,29/04/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,9.0,19,10.0,17,2,9.0,17,2,19,5,1.8888888888888888,2.111111111111111
3251,5502081,2019-05-27T18:41:27.000-03:00,2019-05-09T20:48:24.000-03:00,"19/04/2019,27/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,10.0,17,7.0,17,0,10.0,17,0,17,3,1.7,1.7
3252,46895,2019-05-27T23:51:22.000-03:00,2019-05-09T21:04:24.000-03:00,"29/03/2019,09/05/2019,04/04/2019,25/04/2019,27/04/2019,28/04/2019,30/04/2019",7,2019-05-27 00:00:00-03:00,6.833333333333333,18,11.166666666666668,17,0,6.833333333333333,17,0,18,7,2.487804878048781,2.6341463414634148
3253,6778501,2019-05-27T15:16:17.000-03:00,2019-05-09T18:54:47.000-03:00,"29/03/2019,30/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,20.5,17,-3.5,17,0,20.5,17,0,17,3,0.8292682926829268,0.8292682926829268
3254,4333002,2019-05-28T23:23:31.000-03:00,2019-05-09T22:40:58.000-03:00,"14/04/2019,29/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,12.5,19,6.5,17,1,12.5,17,1,19,3,1.3599999999999999,1.52
3255,5556106,2019-05-28T16:59:49.000-03:00,2019-05-09T16:38:21.000-03:00,"04/04/2019,08/05/2019,11/04/2019,09/05/2019,12/04/2019,17/04/2019,25/04/2019,07/05/2019",8,2019-05-27 00:00:00-03:00,5.0,19,14.0,17,1,5.0,17,1,19,8,3.4,3.8
3256,9778071,2019-05-27T15:52:22.000-03:00,2019-05-09T15:18:15.000-03:00,"10/04/2019,06/05/2019,15/04/2019,07/05/2019,16/04/2019,09/05/2019,22/04/2019,29/04/2019,30/04/2019",9,2019-05-27 00:00:00-03:00,3.625,18,14.375,17,0,3.625,17,0,18,9,4.689655172413794,4.9655172413793105
3257,4132124,2019-05-28T17:56:52.000-03:00,2019-05-09T16:10:00.000-03:00,"04/05/2019,07/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,2.5,19,16.5,17,1,2.5,17,1,19,3,6.8,7.6
3258,7799759,2019-05-28T15:15:56.000-03:00,2019-05-09T02:04:51.000-03:00,"16/04/2019,23/04/2019,01/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,7.666666666666667,19,11.333333333333332,17,1,7.666666666666667,17,1,19,4,2.217391304347826,2.4782608695652173
3259,7857138,2019-05-30T15:11:41.000-03:00,2019-05-27T14:08:08.000-03:00,"04/04/2019,15/04/2019,03/05/2019,09/05/2019,27/05/2019",5,2019-05-27 00:00:00-03:00,11.666666666666666,3,-8.666666666666666,17,0,11.666666666666666,17,0,3,5,1.4571428571428573,0.2571428571428572
3260,7857138,2019-05-30T15:11:41.000-03:00,2019-05-27T14:08:08.000-03:00,"04/04/2019,15/04/2019,03/05/2019,09/05/2019,27/05/2019",5,2019-05-27 00:00:00-03:00,11.666666666666666,3,-8.666666666666666,17,0,11.666666666666666,17,0,17,4,1.4571428571428573,1.4571428571428573
3261,7857138,2019-05-27T14:07:04.000-03:00,2019-05-09T14:23:48.000-03:00,"04/04/2019,15/04/2019,03/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.666666666666666,17,5.333333333333334,17,0,11.666666666666666,17,0,3,5,1.4571428571428573,0.2571428571428572
3262,7857138,2019-05-27T14:07:04.000-03:00,2019-05-09T14:23:48.000-03:00,"04/04/2019,15/04/2019,03/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.666666666666666,17,5.333333333333334,17,0,11.666666666666666,17,0,17,4,1.4571428571428573,1.4571428571428573
3263,8467489,2019-05-28T15:24:10.000-03:00,2019-05-09T15:15:45.000-03:00,"10/04/2019,29/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,14.5,19,4.5,17,1,14.5,17,1,19,3,1.1724137931034484,1.3103448275862069
3264,1694760,2019-05-27T23:26:55.000-03:00,2019-05-09T23:43:29.000-03:00,"18/04/2019,02/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,10.5,17,6.5,17,0,10.5,17,0,17,3,1.619047619047619,1.619047619047619
3265,9214937,2019-05-27T15:21:07.000-03:00,2019-05-09T15:20:49.000-03:00,"25/04/2019,03/05/2019,08/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,4.666666666666667,18,13.333333333333332,17,0,4.666666666666667,17,0,18,4,3.6428571428571423,3.8571428571428568
3266,17653,2019-05-30T16:21:33.000-03:00,2019-05-09T16:12:14.000-03:00,"01/04/2019,26/04/2019,03/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,12.666666666666666,21,8.333333333333334,17,3,12.666666666666666,17,3,21,4,1.3421052631578947,1.6578947368421053
3267,8805887,2019-05-27T18:07:46.000-03:00,2019-05-09T19:46:54.000-03:00,"12/04/2019,03/05/2019,07/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,9.0,17,8.0,17,0,9.0,17,0,17,4,1.8888888888888888,1.8888888888888888
3268,9121667,2019-05-29T15:06:49.000-03:00,2019-05-09T15:37:41.000-03:00,"17/04/2019,25/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,11.0,19,8.0,17,2,11.0,17,2,19,3,1.5454545454545454,1.7272727272727273
3269,4116510,2019-05-28T17:22:07.000-03:00,2019-05-09T20:13:55.000-03:00,"03/04/2019,02/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,18.0,18,0.0,17,1,18.0,17,1,18,3,0.9444444444444444,1.0
3270,3073282,2019-05-28T18:24:06.000-03:00,2019-05-09T15:50:37.000-03:00,"08/04/2019,25/04/2019,02/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,10.333333333333334,19,8.666666666666666,17,1,10.333333333333334,17,1,19,4,1.6451612903225805,1.8387096774193548
3271,1621361,2019-05-28T15:59:06.000-03:00,2019-05-09T16:41:17.000-03:00,"17/04/2019,26/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,11.0,18,7.0,17,1,11.0,17,1,18,3,1.5454545454545454,1.6363636363636365
3272,3953753,2019-05-29T22:58:19.000-03:00,2019-05-09T16:48:47.000-03:00,"01/04/2019,06/05/2019,04/04/2019,09/05/2019,05/04/2019,12/04/2019,22/04/2019,02/05/2019",8,2019-05-27 00:00:00-03:00,5.428571428571429,20,14.571428571428571,17,2,5.428571428571429,17,2,20,8,3.131578947368421,3.6842105263157894
3273,6826288,2019-05-28T17:00:18.000-03:00,2019-05-09T18:23:42.000-03:00,"15/04/2019,24/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,12.0,18,6.0,17,1,12.0,17,1,18,3,1.4166666666666667,1.5
3274,3774646,2019-05-29T15:41:40.000-03:00,2019-05-09T14:43:58.000-03:00,"03/04/2019,22/04/2019,30/04/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,12.0,20,8.0,17,2,12.0,17,2,20,4,1.4166666666666667,1.6666666666666667
3275,1692008,2019-05-30T15:56:12.000-03:00,2019-05-09T16:01:00.000-03:00,"03/04/2019,24/04/2019,30/04/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,12.0,20,8.0,17,3,12.0,17,3,20,4,1.4166666666666667,1.6666666666666667
3276,6849796,2019-05-28T18:32:59.000-03:00,2019-05-09T17:51:03.000-03:00,"12/04/2019,19/04/2019,21/04/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,9.0,19,10.0,17,1,9.0,17,1,19,4,1.8888888888888888,2.111111111111111
3277,5760587,2019-05-28T16:04:24.000-03:00,2019-05-09T16:35:07.000-03:00,"17/04/2019,26/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,11.0,18,7.0,17,1,11.0,17,1,18,3,1.5454545454545454,1.6363636363636365
3278,2250179,2019-05-30T15:54:12.000-03:00,2019-05-27T16:12:46.000-03:00,"12/04/2019,16/04/2019,02/05/2019,06/05/2019,09/05/2019,27/05/2019",6,2019-05-27 00:00:00-03:00,6.75,2,-4.75,17,0,6.75,17,0,2,6,2.5185185185185186,0.2962962962962963
3279,2250179,2019-05-30T15:54:12.000-03:00,2019-05-27T16:12:46.000-03:00,"12/04/2019,16/04/2019,02/05/2019,06/05/2019,09/05/2019,27/05/2019",6,2019-05-27 00:00:00-03:00,6.75,2,-4.75,17,0,6.75,17,0,18,5,2.5185185185185186,2.6666666666666665
3280,2250179,2019-05-27T16:09:50.000-03:00,2019-05-09T14:33:09.000-03:00,"12/04/2019,16/04/2019,02/05/2019,06/05/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,6.75,18,11.25,17,0,6.75,17,0,2,6,2.5185185185185186,0.2962962962962963
3281,2250179,2019-05-27T16:09:50.000-03:00,2019-05-09T14:33:09.000-03:00,"12/04/2019,16/04/2019,02/05/2019,06/05/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,6.75,18,11.25,17,0,6.75,17,0,18,5,2.5185185185185186,2.6666666666666665
3282,4161190,2019-05-29T16:32:53.000-03:00,2019-05-09T19:37:56.000-03:00,"02/04/2019,15/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,18.5,19,0.5,17,2,18.5,17,2,19,3,0.9189189189189189,1.027027027027027
3283,8839151,2019-05-29T15:14:25.000-03:00,2019-05-09T15:38:56.000-03:00,"17/04/2019,23/04/2019,25/04/2019,26/04/2019,07/05/2019,09/05/2019",6,2019-05-27 00:00:00-03:00,4.4,19,14.6,17,2,4.4,17,2,19,6,3.8636363636363633,4.3181818181818175
3284,6365450,2019-05-27T20:40:40.000-03:00,2019-05-09T17:21:53.000-03:00,"21/04/2019,27/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,9.0,18,9.0,17,0,9.0,17,0,18,3,1.8888888888888888,2.0
3285,6916111,2019-05-27T20:00:34.000-03:00,2019-05-09T17:27:48.000-03:00,"28/03/2019,03/04/2019,02/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,14.0,18,4.0,17,0,14.0,17,0,18,4,1.2142857142857142,1.2857142857142858
3286,3586903,2019-05-27T19:03:41.000-03:00,2019-05-09T17:43:37.000-03:00,"17/04/2019,25/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,11.0,18,7.0,17,0,11.0,17,0,18,3,1.5454545454545454,1.6363636363636365
3287,8918786,2019-05-28T16:38:14.000-03:00,2019-05-09T16:34:00.000-03:00,"02/04/2019,12/04/2019,17/04/2019,29/04/2019,03/05/2019,09/05/2019",6,2019-05-27 00:00:00-03:00,7.4,19,11.6,17,1,7.4,17,1,19,6,2.2972972972972974,2.5675675675675675
3288,6249761,2019-05-28T21:09:03.000-03:00,2019-05-09T22:34:14.000-03:00,"12/04/2019,03/05/2019,07/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,9.0,18,9.0,17,1,9.0,17,1,18,4,1.8888888888888888,2.0
3289,6823608,2019-05-30T23:43:15.000-03:00,2019-05-09T15:19:14.000-03:00,"06/05/2019,07/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,1.5,21,19.5,17,3,1.5,17,3,21,3,11.333333333333334,14.0
3290,8828860,2019-05-27T16:30:14.000-03:00,2019-05-09T16:31:46.000-03:00,"15/04/2019,06/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,12.0,17,5.0,17,0,12.0,17,0,17,3,1.4166666666666667,1.4166666666666667
3291,4070401,2019-05-27T17:24:48.000-03:00,2019-05-09T16:24:59.000-03:00,"02/04/2019,23/04/2019,26/04/2019,30/04/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,9.25,18,8.75,17,0,9.25,17,0,18,5,1.8378378378378377,1.945945945945946
3292,1411003,2019-05-27T15:50:13.000-03:00,2019-05-09T15:28:28.000-03:00,"05/04/2019,18/04/2019,24/04/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.333333333333334,18,6.666666666666666,17,0,11.333333333333334,17,0,18,4,1.5,1.588235294117647
3293,7795166,2019-05-27T16:07:39.000-03:00,2019-05-09T17:44:49.000-03:00,"03/04/2019,09/04/2019,17/04/2019,18/04/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,9.0,17,8.0,17,0,9.0,17,0,17,5,1.8888888888888888,1.8888888888888888
3294,8956609,2019-05-27T15:24:13.000-03:00,2019-05-09T16:30:10.000-03:00,"05/04/2019,24/04/2019,07/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.333333333333334,17,5.666666666666666,17,0,11.333333333333334,17,0,17,4,1.5,1.5
3295,3832797,2019-05-27T16:57:19.000-03:00,2019-05-09T20:29:50.000-03:00,"05/04/2019,11/04/2019,26/04/2019,01/05/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,8.5,17,8.5,17,0,8.5,17,0,17,5,2.0,2.0
3296,2468534,2019-05-27T16:12:58.000-03:00,2019-05-09T16:16:17.000-03:00,"24/04/2019,29/04/2019,07/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,5.0,17,12.0,17,0,5.0,17,0,17,4,3.4,3.4
3297,5457512,2019-05-29T20:16:00.000-03:00,2019-05-09T14:56:43.000-03:00,"17/04/2019,29/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,11.0,20,9.0,17,2,11.0,17,2,20,3,1.5454545454545454,1.8181818181818181
3298,7857397,2019-05-29T15:31:46.000-03:00,2019-05-09T16:05:44.000-03:00,"15/04/2019,02/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,12.0,19,7.0,17,2,12.0,17,2,19,3,1.4166666666666667,1.5833333333333333
3299,7849778,2019-05-28T19:26:38.000-03:00,2019-05-09T19:40:29.000-03:00,"07/04/2019,06/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,16.0,18,2.0,17,1,16.0,17,1,18,3,1.0625,1.125
3300,5681097,2019-05-28T14:52:57.000-03:00,2019-05-09T14:55:26.000-03:00,"23/04/2019,25/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,8.0,18,10.0,17,1,8.0,17,1,18,3,2.125,2.25
3301,7810846,2019-05-28T15:38:26.000-03:00,2019-05-09T15:29:10.000-03:00,"29/04/2019,03/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,5.0,19,14.0,17,1,5.0,17,1,19,3,3.4,3.8
3302,5667989,2019-05-29T15:48:49.000-03:00,2019-05-09T15:27:22.000-03:00,"05/04/2019,29/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,17.0,20,3.0,17,2,17.0,17,2,20,3,1.0,1.1764705882352942
3303,3879439,2019-05-28T17:02:41.000-03:00,2019-05-09T15:38:24.000-03:00,"01/04/2019,24/04/2019,04/04/2019,26/04/2019,10/04/2019,06/05/2019,11/04/2019,09/05/2019,18/04/2019,23/04/2019",10,2019-05-27 00:00:00-03:00,4.222222222222222,19,14.777777777777779,17,1,4.222222222222222,17,1,19,10,4.026315789473685,4.5
3304,2792883,2019-05-27T21:51:08.000-03:00,2019-05-09T20:47:43.000-03:00,"12/04/2019,13/04/2019,16/04/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,9.0,18,9.0,17,0,9.0,17,0,18,4,1.8888888888888888,2.0
3305,1444252,2019-05-27T16:22:25.000-03:00,2019-05-09T15:34:30.000-03:00,"07/04/2019,16/04/2019,25/04/2019,06/05/2019,09/05/2019",5,2019-05-27 00:00:00-03:00,8.0,18,10.0,17,0,8.0,17,0,18,5,2.125,2.25
3306,1999420,2019-05-29T15:34:14.000-03:00,2019-05-09T16:48:19.000-03:00,"04/04/2019,09/04/2019,16/04/2019,19/04/2019,03/05/2019,09/05/2019",6,2019-05-27 00:00:00-03:00,7.0,19,12.0,17,2,7.0,17,2,19,6,2.428571428571429,2.7142857142857144
3307,7060640,2019-05-27T16:24:47.000-03:00,2019-05-09T16:11:22.000-03:00,"04/04/2019,30/04/2019,06/05/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.666666666666666,18,6.333333333333334,17,0,11.666666666666666,17,0,18,4,1.4571428571428573,1.542857142857143
3308,2432439,2019-05-27T15:17:44.000-03:00,2019-05-09T15:59:25.000-03:00,"04/04/2019,12/04/2019,26/04/2019,09/05/2019",4,2019-05-27 00:00:00-03:00,11.666666666666666,17,5.333333333333334,17,0,11.666666666666666,17,0,17,4,1.4571428571428573,1.4571428571428573
3309,2167443,2019-05-30T00:38:26.000-03:00,2019-05-09T23:35:22.000-03:00,"03/04/2019,22/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,18.0,20,2.0,17,3,18.0,17,3,20,3,0.9444444444444444,1.1111111111111112
3310,3670168,2019-05-27T16:37:17.000-03:00,2019-05-09T15:09:56.000-03:00,"17/04/2019,03/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,11.0,18,7.0,17,0,11.0,17,0,18,3,1.5454545454545454,1.6363636363636365
3311,2431708,2019-05-29T17:53:00.000-03:00,2019-05-09T16:19:12.000-03:00,"17/04/2019,23/04/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,11.0,20,9.0,17,2,11.0,17,2,20,3,1.5454545454545454,1.8181818181818181
3312,3222607,2019-05-28T16:14:54.000-03:00,2019-05-09T16:02:37.000-03:00,"09/04/2019,01/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,15.0,19,4.0,17,1,15.0,17,1,19,3,1.1333333333333333,1.2666666666666666
3313,6516659,2019-05-28T15:49:36.000-03:00,2019-05-09T16:03:28.000-03:00,"24/04/2019,02/05/2019,09/05/2019",3,2019-05-27 00:00:00-03:00,7.5,18,10.5,17,1,7.5,17,1,18,3,2.2666666666666666,2.4
3314,4082401,2019-05-28T15:54:23.000-03:00,2019-05-08T22:34:04.000-03:00,"10/04/2019,18/04/2019,06/05/2019,08/05/2019",4,2019-05-27 00:00:00-03:00,9.333333333333334,19,9.666666666666666,18,0,9.333333333333334,18,0,19,4,1.9285714285714284,2.0357142857142856
3315,4082401,2019-05-28T15:54:23.000-03:00,2019-05-08T22:34:04.000-03:00,"10/04/2019,18/04/2019,06/05/2019,08/05/2019",4,2019-05-27 00:00:00-03:00,9.333333333333334,19,9.666666666666666,18,0,9.333333333333334,18,0,18,4,1.9285714285714284,1.9285714285714284
3316,4082401,2019-05-27T15:55:44.000-03:00,2019-05-08T22:34:04.000-03:00,"10/04/2019,18/04/2019,06/05/2019,08/05/2019",4,2019-05-27 00:00:00-03:00,9.333333333333334,18,8.666666666666666,18,0,9.333333333333334,18,0,19,4,1.9285714285714284,2.0357142857142856
3317,4082401,2019-05-27T15:55:44.000-03:00,2019-05-08T22:34:04.000-03:00,"10/04/2019,18/04/2019,06/05/2019,08/05/2019",4,2019-05-27 00:00:00-03:00,9.333333333333334,18,8.666666666666666,18,0,9.333333333333334,18,0,18,4,1.9285714285714284,1.9285714285714284
3318,9014685,2019-05-29T16:22:54.000-03:00,2019-05-08T16:34:50.000-03:00,"09/04/2019,10/04/2019,16/04/2019,24/04/2019,07/05/2019,08/05/2019",6,2019-05-27 00:00:00-03:00,5.8,20,14.2,18,2,5.8,18,2,20,6,3.103448275862069,3.4482758620689657
3319,1420505,2019-05-30T17:56:27.000-03:00,2019-05-08T15:03:39.000-03:00,"05/04/2019,10/04/2019,15/04/2019,17/04/2019,08/05/2019",5,2019-05-27 00:00:00-03:00,8.25,22,13.75,18,3,8.25,18,3,22,5,2.1818181818181817,2.6666666666666665
3320,8770242,2019-05-30T15:22:59.000-03:00,2019-05-08T21:41:37.000-03:00,"04/04/2019,06/04/2019,10/04/2019,08/05/2019",4,2019-05-27 00:00:00-03:00,11.333333333333334,21,9.666666666666666,18,3,11.333333333333334,18,3,21,4,1.588235294117647,1.852941176470588
3321,3422622,2019-05-29T21:51:45.000-03:00,2019-05-08T21:48:51.000-03:00,"08/04/2019,24/04/2019,08/05/2019",3,2019-05-27 00:00:00-03:00,15.0,21,6.0,18,2,15.0,18,2,21,3,1.2,1.4
3322,7501595,2019-05-27T16:29:15.000-03:00,2019-05-08T15:41:54.000-03:00,"03/04/2019,05/04/2019,09/04/2019,11/04/2019,27/04/2019,08/05/2019",6,2019-05-27 00:00:00-03:00,7.0,19,12.0,18,0,7.0,18,0,19,6,2.571428571428571,2.7142857142857144
3323,3707650,2019-05-28T15:31:00.000-03:00,2019-05-08T15:28:57.000-03:00,"03/04/2019,08/04/2019,09/04/2019,22/04/2019,23/04/2019,08/05/2019",6,2019-05-27 00:00:00-03:00,7.0,20,13.0,18,1,7.0,18,1,20,6,2.571428571428571,2.857142857142857
3324,8779864,2019-05-28T17:26:41.000-03:00,2019-05-08T17:11:46.000-03:00,"01/04/2019,02/05/2019,06/05/2019,07/05/2019,08/05/2019",5,2019-05-27 00:00:00-03:00,9.25,20,10.75,18,1,9.25,18,1,20,5,1.945945945945946,2.1621621621621623
3325,1475913,2019-05-30T15:08:56.000-03:00,2019-05-08T15:33:35.000-03:00,"24/04/2019,03/05/2019,08/05/2019",3,2019-05-27 00:00:00-03:00,7.0,21,14.0,18,3,7.0,18,3,21,3,2.571428571428571,3.0
3326,1600510,2019-05-29T15:13:44.000-03:00,2019-05-08T15:00:17.000-03:00,"03/04/2019,04/04/2019,24/04/2019,29/04/2019,03/05/2019,08/05/2019",6,2019-05-27 00:00:00-03:00,7.0,21,14.0,18,2,7.0,18,2,21,6,2.571428571428571,3.0
3327,7846262,2019-05-27T14:28:24.000-03:00,2019-05-08T14:32:27.000-03:00,"01/04/2019,24/04/2019,25/04/2019,08/05/2019",4,2019-05-27 00:00:00-03:00,12.333333333333334,18,5.666666666666666,18,0,12.333333333333334,18,0,18,4,1.4594594594594594,1.4594594594594594
3328,7133126,2019-05-29T23:22:57.000-03:00,2019-05-08T23:11:59.000-03:00,"16/04/2019,05/05/2019,08/05/2019",3,2019-05-27 00:00:00-03:00,11.0,21,10.0,18,2,11.0,18,2,21,3,1.6363636363636362,1.9090909090909092
